id,last_name,first_name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings
695257,Cook, Billy,R,70.00823364,30.97290612,12.93305069,-8.060459852,0.636363636,8.360320512,31.92932729,23.56900678,26.54430882,11
677587,Rocchio, Brayan,R,69.99753707,28.95862278,10.95494923,-5.875116869,0.508064516,8.390417597,34.25705149,25.8666339,23.86496358,620
663368,Perkins, Blake,R,69.98273322,30.29452571,8.758144149,3.337091175,0.564853556,1.386312121,27.0338489,25.64753678,30.52520297,239
694497,Carter, Evan,L,69.95981382,32.73722951,8.755703976,-8.338434466,0.464968153,5.964193139,34.89330298,28.92910984,23.77554238,314
645305,Sánchez, Ali,R,69.95542756,32.27837503,11.17705503,2.001387248,0.658536585,2.761480945,31.03302232,28.27154138,31.00286254,41
678009,Meadows, Parker,L,69.92330654,30.16632136,7.67011526,-3.566522643,0.47112462,6.718948799,34.08896491,27.37001611,29.35178429,329
656413,Fairchild, Stuart,R,69.8888,37.27365346,13.54406545,-2.739872207,0.595238095,-0.34412927,31.0189897,31.36311897,22.69628682,84
680837,Fitzgerald, Ryan,L,69.88335229,30.77983478,15.16672784,-5.330342996,0.628571429,-1.830813209,28.76049084,30.59130405,28.58441243,70
683766,Koss, Christian,R,69.87929782,28.22204426,8.95092467,5.035566249,0.57615894,-1.53247964,25.54225403,27.07473368,29.45777059,302
670770,Friedl, TJ,L,69.8774269,28.29631038,9.359718645,-7.846269279,0.595744681,8.087572908,40.37208064,32.28450773,24.36089637,893
671083,Kennedy, Buddy,R,69.86834146,35.31652904,6.872810244,-11.46631919,0.375,3.631793623,32.93199937,29.30020575,24.68654655,48
518692,Freeman, Freddie,L,69.86002344,43.08154455,10.6984677,0.954790168,0.46359447,-2.154536515,26.99304824,29.14758475,30.38346841,1085
542963,Brantly, Rob,L,69.8545425,34.55752795,11.77042463,-6.188285193,0.25,-0.884763675,28.19988592,29.08464959,26.76593204,12
621035,Taylor, Chris,R,69.84829369,37.45153159,12.57558429,-1.844287386,0.490654206,2.035463853,34.26845262,32.23298877,31.77217037,214
695336,Saggese, Thomas,R,69.8375405,37.85540841,7.758705738,5.514754608,0.406189555,4.878448527,27.2225598,22.34411127,26.44279363,517
676439,Feduccia, Hunter,L,69.82005328,34.9057489,10.70553804,-1.367153529,0.494444444,8.452748436,31.20818765,22.75543921,25.73882492,180
669257,Smith, Will,R,69.79143886,34.00084355,11.75657493,0.831432015,0.625,-1.656458663,31.262134,32.91859266,28.985881,648
664983,McCarthy, Jake,L,69.75104577,32.35242459,8.41441851,-1.245068854,0.48115942,-1.865257189,28.4602195,30.32547669,32.42067009,345
686475,Tolbert, Tyler,R,69.72775967,27.51859415,10.25527276,-9.930709101,0.522222222,4.703202144,35.47550952,30.77230738,25.89974238,90
514888,Altuve, Jose,R,69.71363618,28.7747276,15.31112359,-5.654659449,0.553367876,17.26780965,30.10309381,12.83528416,30.14000054,965
694359,Kavadas, Niko,L,69.70751177,39.79895747,18.75347424,-4.838556561,0.352941176,11.84926621,37.21461662,25.36535042,27.27572628,34
810938,Williamson, Ben,R,69.70736589,32.92888688,2.528786989,5.795414551,0.324165029,-2.278782786,25.47871304,27.75749583,28.60114311,509
680574,McLain, Matt,R,69.69367636,32.07637023,11.45089152,-0.055471777,0.565415245,4.059644051,32.15392065,28.0942766,27.05641732,879
677060,Stevens, Chad,R,69.6731196,41.47623949,3.628083899,1.286356972,0.16,3.793340027,26.08045666,22.28711663,26.68021651,25
670097,Short, Zack,R,69.66812767,33.00672743,12.89514545,-1.955700543,0.651162791,1.25923863,34.65092577,33.39168714,25.59922006,86
605361,Martini, Nick,L,69.65603948,30.38254563,6.888562603,-1.223084822,0.505813953,-3.314235844,26.32178872,29.63602456,28.46840723,172
664068,Kingery, Scott,R,69.65526423,33.89813419,13.73000808,1.683769519,0.711538462,-2.124771667,29.29822644,31.4229981,27.14716429,52
688363,Pauley, Graham,L,69.64327545,28.52355289,9.107330902,-4.974174634,0.558718861,6.337977318,32.58682243,26.24884511,25.16462537,281
683737,Busch, Michael,L,69.63458246,36.75804143,16.32324206,-1.080775669,0.503719447,1.541950106,32.51814167,30.97619156,26.49151112,941
596103,Slater, Austin,R,69.62605472,37.41464931,10.12704277,5.503237296,0.534965035,-4.419576304,29.45341765,33.87299395,25.80447117,286
807713,Shaw, Matt,R,69.57941041,26.76557643,11.04038412,-1.884670073,0.654061625,1.891963763,31.58981952,29.69785576,28.24319258,714
666158,Lux, Gavin,L,69.56983248,33.28624094,11.28141718,2.469164937,0.453727506,-1.167864082,32.09938079,33.26724487,26.49406128,778
666023,Fermin, Freddy,R,69.56585261,34.52063359,8.870973701,-0.685121385,0.495192308,-0.344391213,28.7421216,29.08651282,27.6032039,624
647351,Toro, Abraham,R,69.56522141,31.95032326,11.18557177,-2.761831462,0.529045643,6.476388833,35.4813212,29.00493237,28.84321643,482
650859,Rengifo, Luis,R,69.53773297,33.6389316,7.210719586,3.754728438,0.488372093,7.959750312,26.52133398,18.56158367,26.31098374,903
592696,Rosario, Eddie,L,69.53012429,30.05816131,11.98752287,2.164366288,0.714285714,0.862450637,26.94124906,26.07879842,30.09006336,14
686797,Lee, Brooks,R,69.50977342,30.90711319,11.295915,-4.626932741,0.576968273,3.361768812,30.06197201,26.7002032,27.91216169,851
667452,Julks, Corey,R,69.50918273,32.83702512,10.06575971,-4.419953579,0.363636364,0.999998992,35.35386398,34.35386499,31.14560707,22
650968,Pozo, Yohel,R,69.48457508,25.74097829,6.751284351,-1.932796071,0.470219436,5.497980235,29.11796317,23.61998294,29.28017166,319
600869,Candelario, Jeimer,R,69.48296252,35.82507751,15.95881607,-6.595239729,0.509202454,4.170717037,31.07072324,26.9000062,27.47855173,163
643376,Jansen, Danny,R,69.47956438,29.8439517,14.937306,-5.065263367,0.623274162,12.40419893,35.21064448,22.80644555,30.23242108,507
621493,Ward, Taylor,R,69.470514,32.1186544,9.095254073,-2.890134945,0.55505618,1.798582315,33.4579038,31.65932148,25.71715223,890
691019,Teel, Kyle,L,69.45159476,38.82097922,11.17904499,4.690530079,0.392484342,-1.281598896,28.9742731,30.255872,28.40876845,479
677008,Kjerstad, Heston,L,69.41808124,38.02828152,12.7379184,2.182537377,0.475570033,-1.272538648,28.66921945,29.9417581,29.1324963,307
649966,Urías, Luis,R,69.41638046,27.81391587,11.18742373,-2.028156611,0.712809917,0.101667521,29.70887386,29.60720634,25.94353673,484
685744,Corona, Kenedy,R,69.40668667,26.00148286,3.298039382,7.788408349,0.333333333,-9.344252993,21.85664266,31.20089566,27.74620281,6
679845,Loftin, Nick,R,69.37900084,29.82900031,8.385032098,-7.708074288,0.531135531,6.193009757,35.02194788,28.82893812,28.04386689,273
683083,Nuñez, Nasim,R,69.36158253,29.63898464,5.08051918,6.278664837,0.443037975,-1.376651329,27.62577812,29.00242945,29.17660225,158
681082,Stott, Bryson,L,69.35287983,32.77836982,7.48939281,2.068233511,0.514220705,1.595938465,28.21599712,26.62005866,23.70963599,879
672012,Black, Tyler,L,69.35072667,38.77379371,8.686689681,7.597171709,0.5,-7.564122274,20.2563932,27.82051547,25.88596291,18
686823,Brennan, Will,L,69.34528412,31.21586568,6.839386879,-3.692387612,0.352941176,3.331230861,31.64675637,28.31552551,28.76964165,17
681393,Norby, Connor,R,69.3432512,41.44105107,19.70061132,4.176322247,0.370940171,5.558107637,32.27818561,26.72007798,26.05858578,585
680977,Donovan, Brendan,L,69.32450209,30.352905,7.866915631,1.834474026,0.491758242,-1.519993744,24.88597303,26.40596677,28.48488811,728
622569,Reyes, Pablo,R,69.31699039,26.70067532,5.887037473,4.623974262,0.557692308,-4.581545478,26.73103867,31.31258415,27.63890714,52
665926,Giménez, Andrés,L,69.312295,31.37399457,8.274796184,3.006510602,0.486111111,2.226029949,29.18719224,26.96116229,29.34234566,648
665828,Cabrera, Oswaldo,R,69.30566931,32.14451735,8.558048574,-0.834022295,0.592592593,3.808312671,29.16047664,25.35216396,27.13586412,189
682515,Porter, Logan,R,69.23659636,29.36715146,14.86534729,4.604690007,0.545454545,-2.078332874,26.631927,28.71025987,27.22844067,11
628451,Ibáñez, Andy,R,69.22805807,29.29177496,6.510893777,-2.476098535,0.472891566,0.102660501,28.72436998,28.62170948,25.4815706,332
668800,Knizner, Andrew,R,69.22226044,25.68813413,8.546279748,-0.8884469,0.540740741,6.203956931,33.70884895,27.50489202,24.88415952,135
681584,Villar, David,R,69.20937588,35.4367308,13.9518325,5.512015637,0.735294118,-6.002474662,25.87033529,31.87280995,32.38950866,34
682653,Bernabel, Warming,R,69.20818614,33.84466037,4.271930369,-17.4144988,0.385826772,7.298028812,33.56451598,26.26648717,25.31173462,254
666149,Fitzgerald, Tyler,R,69.19527512,35.14953234,13.55612121,-4.63951815,0.480676329,3.876309235,31.51006636,27.63375713,25.56442462,414
695734,Lile, Daylen,L,69.15122675,37.85872303,9.350319103,-1.173453396,0.510851419,-2.437063252,26.53242521,28.96948846,25.7793342,599
690022,Ritter, Ryan,R,69.14057552,35.18720545,10.41981406,1.131536932,0.409883721,2.127830741,27.97622212,25.84839138,27.40973676,344
607680,Pillar, Kevin,R,69.13833582,32.11759598,8.93954887,-2.209077237,0.518987342,2.804155169,30.94054977,28.1363946,28.29786948,79
666182,Bichette, Bo,R,69.12050951,37.50038034,4.485339851,1.300078487,0.339440694,-2.823369932,24.54298055,27.36635048,25.09931776,1037
672569,Campero, Gustavo,R,69.09181911,31.54240031,12.58524492,-2.715575904,0.455357143,4.365871113,30.27297991,25.9071088,23.45347174,112
641313,Anderson, Tim,R,69.08113963,36.97554404,8.426168136,3.685542785,0.518292683,10.85517592,28.94684391,18.09166799,27.0583887,164
643565,Tauchman, Mike,L,69.07824733,34.20714409,8.527618639,1.117284828,0.480916031,-2.983638416,30.43203577,33.41567419,29.63014101,655
676609,Caballero, José,R,69.07288871,31.58072794,10.09483534,-0.591431309,0.510600707,13.25563798,34.24136624,20.98572827,23.85034899,566
669701,Smith, Josh,L,69.06226297,36.51512259,8.598320877,-1.852217818,0.431263858,-0.989201834,30.77507415,31.76427598,27.10464689,902
691720,Karros, Kyle,R,69.06112276,37.83756864,7.447315837,-7.205022023,0.46090535,9.203743845,28.40926823,19.20552438,28.91236316,243
672279,Siani, Michael,L,69.04944143,30.04974183,8.796186324,4.620001474,0.392857143,1.432116884,26.50485586,25.07273898,28.01963318,28
695238,Wagner, Will,L,69.04894783,31.8319195,4.723950649,0.533562402,0.352941176,1.760408497,26.8215243,25.0611158,27.35463157,272
687363,Scott II, Victor,L,69.02627134,32.20404943,9.736919134,-1.826587852,0.535384615,8.319320099,31.76883509,23.449515,24.08296597,650
605141,Betts, Mookie,R,69.02411148,34.61544869,9.237669378,-5.473605788,0.556976744,7.496571936,33.19730262,25.70073069,28.64289832,860
701675,Church, Nathan,L,69.00253167,34.35994396,5.43899885,1.844665479,0.315789474,-1.791115717,29.94527913,31.73639485,28.21454006,114
621512,Nido, Tomás,R,68.98977081,31.43421838,12.34237251,7.034396423,0.612903226,-0.534397269,23.22253459,23.75693186,32.59827672,62
645277,Albies, Ozzie,R,68.98351871,34.90525686,12.74238879,-5.341935999,0.585191793,2.267177398,36.86643465,34.59925726,21.59429223,1121
680577,Keirsey Jr., DaShawn,L,68.97746032,31.23304949,3.937671037,6.741365737,0.341935484,-5.736870108,20.55737888,26.29424899,28.01260329,155
670623,Paredes, Isaac,R,68.96311105,32.50543157,15.56574076,-15.42076682,0.556067588,6.95655468,37.82379266,30.86723798,25.83486971,651
641680,Heim, Jonah,R,68.95555845,28.60655307,10.97498234,0.422481508,0.592442645,-0.888699001,28.25335993,29.14205893,30.8757723,741
669326,Teodosio, Bryce,R,68.92812518,32.69119647,9.416172243,1.766156756,0.510791367,6.617185801,30.19398159,23.57679579,29.29405732,278
624431,Trevino, Jose,R,68.92267268,23.28350232,9.0875269,-2.278259039,0.727699531,9.362598961,30.3815366,21.01893764,32.47677047,426
578428,Iglesias, Jose,R,68.87950593,33.56532687,2.732352023,3.944800117,0.337121212,2.35092367,24.81226131,22.46133764,27.2881674,528
543592,Nola, Austin,R,68.86398191,30.21861072,5.428361914,2.875499339,0.382352941,3.498583622,27.77904527,24.28046165,26.99148175,68
670276,Stevenson, Cal,L,68.854708,31.68686156,9.915053761,7.401370786,0.5,3.76892554,25.05973942,21.29081388,31.90243976,10
682868,Ramos, Bryan,R,68.835045,28.03418753,7.049289158,-3.765769391,0.55,0.030380597,25.14150115,25.11112056,30.09105208,20
669369,Johnson, Bryce,R,68.81589178,37.27743634,8.85858713,2.606758173,0.46728972,-1.213214734,30.50976139,31.72297613,26.41810141,107
605113,Ahmed, Nick,R,68.79675438,26.35267503,15.78090541,-0.925649816,0.8125,1.140680548,32.96285154,31.82217099,32.29247493,16
670764,Walls, Taylor,R,68.77934844,34.33895536,10.22947044,3.937966436,0.58097166,-3.165294879,26.14795765,29.31325253,26.13595277,494
666163,Rortvedt, Ben,L,68.76853005,28.84309606,10.85719364,-0.839191229,0.595121951,1.47940598,28.79599528,27.3165893,27.02706992,205
643217,Benintendi, Andrew,L,68.74635564,32.48316023,15.86782445,-5.117332575,0.546526868,4.366788824,35.24690834,30.88011952,22.4123874,763
